animals,month,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 
A3120,M04,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.9 	9.1 	9.2 	9.3 	9.2 	9.8 	11.0 	11.6 	11.0 	11.3 	11.4 	11.5 	12.2 	11.8 	12.6 	13.9 	14.0 	16.0 	15.0 	15.0 	14.0 	15.0 	14.0 	14.0 	15.0 	16.0 	14.0 
A3120,M04,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7 	8.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1101.0 	1145.0 	1080.0 	1116.8 	1126.4 	1126.0 	1179.0 	1259.0 	1336.0 	1372.0 	1573.0 	1556.0 	1416.0 	1465.9 	1467.0 	1442.0 	1491.0 	1463.0 	1444.0 	1497.0 	1519.0 	1597.0 	1472.0 	1343.0 	1276.0 	1225.0 	1162.0 	1214.0 	1225.0 	1185.0 	1133.0 	1007.0 	927.0 	884.0 	881.0 	844.0 	793.0 	798.0 	792.0 	615.0 
A3120,M04,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1423.3 p	1770.4 	1865.7 	1761.9 	1657.0 	1857.2 	1872.4 	1673.7 	1654.4 	1847.2 	1906.0 	1729.6 	1825.7 	1917.7 	1730.5 	1692.6 	2046.8 	2107.3 	1764.4 	1793.2 	2006.5 	1937.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	331.0 	331.0 	358.0 	360.0 	332.0 	339.0 	327.0 	333.0 	331.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	377.0 p	445.2 	550.6 	374.5 	476.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	268.0 	272.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.9 	64.0 	63.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	211.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	766.9 	904.7 	898.3 	852.4 	873.8 	896.5 	917.1 	890.8 	875.5 	885.8 	841.6 	913.4 	952.0 	954.6 	926.3 	863.2 	979.0 	959.0 	925.8 	896.3 	960.0 	935.0 	916.0 	961.0 	892.0 	1005.0 	0.0 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,AT	222.58 	227.84 	235.74 	231.62 	240.30 	246.47 	257.32 	267.59 	275.55 	285.71 	291.57 	302.13 	307.94 	309.82 	316.60 	313.59 	328.30 	329.24 	332.43 	330.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,BE	395.39 	408.25 	416.88 	432.07 	437.47 	464.29 	485.17 	493.47 	514.63 	523.80 	536.64 	540.61 	568.21 	582.91 	592.45 	591.40 	639.58 	674.51 	696.13 	720.18 	753.28 	777.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	98.87 	: 	105.10 	101.60 	90.50 	105.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,DE	1805.00 	1858.90 	1906.22 	1917.04 	2024.34 e	2080.17 	2054.95 	2172.29 	2193.77 	2242.73 	2306.94 	2368.37 	2502.42 	2483.88 	2541.62 	2515.04 	2583.59 	2589.09 	2607.28 	2559.35 	2680.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,DK	1227.00 	1269.00 	1228.00 	1216.00 	1248.00 	1242.00 	1228.00 	1226.00 	1264.00 	1323.00 	1345.00 	1303.00 	1415.00 	1422.00 	: 	: 	: 	: 	: 	1330.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,ES	2537.87 p	2497.79 	2516.00 	2374.31 	2407.59 	2353.35 	2235.08 	2357.48 	2425.26 	2520.48 	2497.71 	: 	2626.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	185.00 	183.50 	185.00 	181.20 	179.60 	185.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,FR	955.00 	979.00 	1001.00 	1007.00 p	1060.00 	1066.00 	1084.00 	1107.00 	1144.00 	1158.00 	1184.00 	1210.00 	1253.00 	1273.00 	1309.00 	1330.00 	1349.00 	1361.00 	1368.53 	1495.80 	1526.00 	1578.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,HU	252.00 	260.00 	253.00 	269.00 	291.00 	291.00 	286.00 	288.00 	303.00 	319.00 	317.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,IE	142.25 	147.41 	143.37 	148.51 	147.84 	150.30 	146.51 	144.60 	154.88 	159.74 	147.38 	155.65 	163.65 	167.46 	170.81 	167.39 	172.60 	181.61 	183.44 	176.85 	188.37 	194.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,IS	: 	: 	: 	2.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,IT	578.68 	587.87 	579.49 	571.59 	583.63 	578.43 	588.68 	585.33 	673.22 	728.11 	742.45 	746.94 	762.42 	753.16 	738.63 	723.00 	736.00 	704.00 	717.00 	708.00 	697.00 	691.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	90.30 	: 	: 	: 	95.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.47 	7.65 	8.11 	8.11 	7.91 	8.62 	9.25 	8.81 	9.70 	7.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.20 	: 	37.00 	41.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,NL	1011.22 	1051.09 	1064.04 	1052.83 	1102.93 	1092.00 	1076.00 	1066.00 	1105.00 	1090.00 	1120.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,PL	755.00 	871.00 	885.00 	854.00 	946.98 	1008.77 	1020.38 	1097.36 	1214.36 	1393.20 	1369.60 	: 	: 	: 	: 	: 	: 	1918.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,RO	251.00 	280.00 	326.30 	339.00 	348.60 	343.60 	354.50 	360.30 	350.40 	360.30 	366.90 	377.00 	: 	: 	: 	: 	352.90 	368.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,RS	410.00 	413.00 	427.00 	444.00 	465.00 	519.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,SE	128.11 	130.30 	139.63 	138.98 	145.69 	143.36 	147.59 	140.06 	150.96 	166.77 	157.85 	167.39 	184.32 	184.32 	187.18 	192.00 	204.77 	208.00 	211.80 	201.90 	220.20 	255.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.89 	66.47 	66.64 	65.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,UK	492.00 p	491.00 	498.00 	494.00 	492.00 	486.00 	507.00 	507.00 	507.00 	501.00 	490.00 	477.00 	519.00 	536.71 	534.46 	579.34 	576.21 	625.74 	656.30 	687.71 	781.46 	879.85 	914.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	649.3 	669.2 	691.9 	738.9 	742.3 	743.9 	755.2 	712.6 	719.6 	769.0 	790.9 	719.1 	754.0 	727.0 	732.0 	695.0 	682.7 	658.0 	640.7 	652.6 	627.7 	644.9 	645.3 	664.3 	654.8 	645.0 	662.0 	615.7 	695.0 	637.0 	0.0 	0.0 	0.0 	0.0 
A3120,M08,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	301.0 	315.0 	341.0 	340.0 	385.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2660.0 	2613.6 	2551.2 	2572.5 	2688.8 	2921.8 	2967.7 	2938.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1303.0 	1415.0 	1411.0 	1359.0 	1401.0 	1392.0 	1349.0 	1370.0 	1330.0 	1320.0 	1278.0 	1235.0 	1164.0 	1142.0 	1153.0 	1182.0 	1134.0 	1068.0 	1029.0 	1024.0 	1035.0 	1066.0 	1077.0 	1075.0 	1018.0 	1041.0 	1068.0 	1037.0 	1206.0 	1197.0 	1099.0 	1052.0 	1021.0 	1006.0 	1055.0 	1040.0 	: 	: 	: 	: 
A3120,M08,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	155.2 	151.6 	151.9 	158.0 	148.0 	150.0 	140.0 	156.0 	153.0 	165.5 	160.0 	152.1 	160.6 	159.2 	161.4 	186.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2420.8 	2626.6 	2646.8 	2613.0 	2597.6 	2550.2 	2566.4 	2606.0 	2415.4 	2492.0 	2485.0 	2195.0 	2043.8 	2136.3 	2181.8 	2182.3 	2020.7 	1951.4 	1917.6 	1863.3 	1939.0 	2027.2 	1775.5 	1587.4 	1679.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	192.5 	198.2 	189.1 	182.6 	163.2 	158.6 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1482.6 	1448.7 	1423.7 	1404.3 	1398.5 	1310.6 	1312.4 	1234.0 	1168.0 	1095.0 	1074.0 	1211.0 	1130.0 	1128.0 	1123.0 	1170.0 	1167.0 	1133.0 	1213.0 	1205.0 	1243.0 	1295.0 	1325.0 	1408.0 	1433.0 	1385.0 	1388.0 	1366.0 	1298.0 	1260.0 
A3120,M08,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	334.0 	379.0 	395.0 	400.0 	406.0 	469.0 	512.0 	458.0 	480.0 	465.0 	446.0 	471.0 	554.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	190.3 	177.6 	169.0 	167.9 	171.8 	169.5 	157.0 	143.9 	124.5 	113.4 	108.1 	114.3 	113.7 	111.7 	118.8 	119.9 	115.9 	115.2 	118.1 	128.0 	108.1 	113.6 	108.0 	92.1 	0.0 	: 	: 	: 	: 
A3120,M08,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	690.0 	700.0 	686.0 	683.0 	677.7 	673.6 	676.5 	676.4 	724.1 	756.2 	771.2 	772.0 	765.8 	762.5 	754.2 	852.5 	848.5 	841.5 	837.0 	841.1 	849.0 	976.0 	890.0 	797.0 	897.0 	866.0 	803.0 	700.0 	790.0 	745.0 
A3120,M08,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.3 	7.2 	9.2 	9.2 	9.4 	9.5 	9.6 	9.6 	10.3 	11.0 	10.7 	11.5 	11.5 	11.7 	12.2 	12.2 	12.2 	13.8 	13.4 	15.0 	15.0 	14.0 	14.0 	15.0 	15.0 	14.0 	14.0 	17.0 	16.0 
A3120,M08,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1050.0 	1095.0 	1130.0 	1105.0 	1090.0 	1095.0 	1139.0 	1173.0 	1280.0 	1454.0 	1408.0 	1360.0 	1424.0 	1438.9 	1468.0 	1402.0 	1521.0 	1486.0 	1507.0 	1504.0 	1502.0 	1583.0 	1487.0 	1380.0 	1270.0 	1268.0 	1234.0 	1195.0 	1238.0 	1202.0 	1146.0 	1007.0 	940.0 	887.0 	886.0 	838.0 	801.0 	784.0 	846.0 	658.0 
A3120,M08,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1366.8 	1767.4 	1856.4 	1813.2 	1659.1 p	1781.8 	1910.3 	1625.5 	1577.4 	1771.3 	1929.0 	1756.4 	1677.4 	1875.2 	1971.2 	1557.8 	2141.8 	2096.2 	1836.7 	1803.8 	2040.6 	1951.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	334.9 	327.3 	327.5 	363.3 	359.0 	350.0 	345.0 	341.0 	326.0 	323.0 	335.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	368.4 	448.6 p	448.3 	385.2 	: 	352.9 	368.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	269.0 	274.0 	269.0 	272.0 	266.0 	266.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62.2 	61.0 	62.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	214.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M08,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	856.5 	918.9 	863.3 	849.7 	884.2 	934.1 	916.1 	867.1 	885.1 	840.8 	879.5 	909.4 	934.9 	921.2 	897.8 	928.9 	970.3 	934.0 	917.7 	914.3 	946.2 	871.0 	990.0 	920.0 	956.0 	0.0 	: 	: 	: 	: 
A3120,M12,THS_HD,AL	: 	12.12 	11.77 	12.67 p	16.62 e	16.12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,AT	: 	228.71 	239.21 	236.36 	244.97 	242.27 	249.85 	257.90 	270.05 	278.87 	287.63 	290.89 	310.98 	313.42 	308.01 	308.76 	325.81 	331.73 	339.39 	324.18 	332.89 	374.17 	385.27 	385.44 	387.95 	380.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,BA	: 	93.00 e	96.00 e	93.00 e	97.00 e	94.00 e	97.00 e	93.00 e	103.00 e	107.00 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,BE	: 	403.35 	413.25 	419.56 	443.49 	460.03 	472.29 	490.82 	482.44 	507.02 	531.08 	543.24 	566.76 	577.97 	583.80 	607.69 	617.73 	668.07 	673.10 	715.07 	719.74 	754.52 	754.20 	732.79 	735.18 	731.72 	741.79 	761.80 	730.06 	731.42 	716.65 	693.36 	682.00 	679.79 	644.21 	634.35 	626.00 	632.68 	618.92 	628.80 	626.30 	635.50 	626.95 	610.00 	600.00 	596.00 	613.00 	571.00 	519.00 	528.00 	495.00 
A3120,M12,THS_HD,BG	: 	69.99 	62.16 	64.51 	58.15 	55.17 	55.39 	58.41 	63.97 	65.95 	71.40 	76.85 	85.42 	96.47 	95.65 	96.83 	105.30 	93.70 	104.50 	104.90 	: 	: 	: 	: 	: 	345.00 	: 	: 	: 	: 	: 	: 	394.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,CH	: 	124.45 	129.91 	134.46 	140.84 	143.05 	144.95 	148.43 	157.01 	161.43 	159.39 	159.72 	162.33 	175.43 	172.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,CY	: 	33.64 	32.04 	32.75 p	35.16 	33.98 	35.07 	36.34 	40.51 	46.31 	47.04 	48.32 	50.02 	52.97 	50.61 	51.71 	55.55 	56.33 	55.73 	54.44 	48.98 	54.90 	53.32 	48.86 	48.40 	48.05 	43.62 	42.41 	37.57 	33.76 	33.00 	34.00 	32.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,CZ	: 	133.26 	136.05 	133.58 	137.59 	142.93 	151.31 	141.72 	141.88 	175.48 	193.75 	211.97 	272.75 	316.60 	338.00 	335.00 	371.00 	489.00 	414.00 	413.00 	412.00 	431.00 	442.00 	463.00 	463.00 	424.00 	411.00 	472.00 	488.00 	488.00 	494.00 	500.00 	503.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,DE	: 	1837.00 	1905.36 	1908.36 	1973.24 	2052.26 	2057.69 	2117.75 	2193.58 	2232.72 	2235.64 	2296.43 	2417.81 	2467.41 	2503.63 	2466.78 	2563.91 	2535.41 	2523.09 	2525.75 	2582.00 	2655.82 	2613.51 	2547.00 	2529.40 	2613.36 	2808.49 	2989.26 	2917.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,DK	: 	1243.00 	1260.00 	1236.00 	1237.00 	1245.00 	1258.00 	1229.00 	1239.00 	1286.00 	1346.00 	1289.00 	1353.00 	1414.00 	1340.00 	1397.00 	1424.00 	1375.00 	1348.00 	1344.00 	1256.00 	1263.00 	1212.00 	1221.00 	1147.00 	1131.00 	1162.00 	1149.00 	1077.00 	1041.00 	982.00 	1009.00 	993.00 	1057.00 	1029.00 	1041.00 	1006.00 	1055.00 	1102.00 	1093.00 	1159.00 	1128.00 	1053.00 	1022.00 	998.00 	995.00 	1003.00 	: 	: 	: 	: 
A3120,M12,THS_HD,EE	: 	24.40 	26.00 	25.40 	24.60 	33.60 	33.30 	34.30 	35.60 	35.10 	34.10 	34.10 	35.30 	37.00 	34.90 	36.20 	36.60 	37.70 	40.10 	38.60 	32.20 	44.10 	45.20 	38.60 	54.90 	65.60 	72.00 	100.20 	116.50 	136.60 	141.70 	142.50 	153.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,EL	: 	91.00 	100.00 	106.00 	137.00 	149.00 	166.00 	186.00 	193.00 	151.00 	153.00 	142.00 	148.00 	133.09 	119.62 	143.00 	141.00 	151.00 	136.00 	182.00 	129.00 	123.00 	133.00 	135.00 	129.00 	156.00 	163.00 	149.00 	138.00 	160.00 	167.00 	168.19 	162.00 	158.00 	160.81 	163.40 	165.99 	180.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
