animals,month,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 
A3120,M12,THS_HD,ES	: 	2500.52 p	2454.33 	2415.17 	2466.27 	2357.78 	2252.93 	2250.13 	2404.30 	2408.40 	2439.96 	2541.58 	2662.58 	2688.77 	2592.61 	2606.03 	2579.51 	2615.85 	2594.20 	2440.62 	2430.00 	2506.00 	2281.00 	2064.00 	2027.00 	2040.01 	2109.02 	2099.70 	1929.96 	1870.46 	1929.54 	1797.90 	2013.28 	1770.52 	1470.51 	1377.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,EU15	: 	9939.92 	10109.54 	10010.72 	10277.52 	10353.59 	10310.31 	10451.23 	10853.76 	10985.23 	11230.19 	11314.60 	11776.81 	11994.45 	11869.05 	12046.15 	12168.29 	12364.46 	12334.22 	12432.90 	12592.51 	13021.95 	12907.32 	12565.83 	12344.92 	12426.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,EU25	: 	11286.65 	11627.38 	11476.61 	11742.64 e	11992.24 	11947.43 	12146.85 	12687.47 	13101.05 	13411.07 	13439.85 	14344.08 	14898.35 	14807.33 	14822.04 	15116.61 	15648.18 	15348.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,EU27	: 	11665.44 	12039.44 	11902.32 	12175.39 e	12425.71 	12386.62 	12603.96 	13132.04 	13522.60 	13841.77 	13893.10 	14872.00 	15515.28 	15397.08 	15344.47 	15556.91 	16320.88 	15969.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,EU28	: 	11787.44 	12164.44 	12022.32 	12293.39 e	12541.71 	12510.62 	12725.96 	13258.54 	13682.20 	14004.97 	14050.40 	15049.11 	15707.93 	15590.53 	15566.93 	15752.90 	16505.73 	16151.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,FI	: 	95.20 	99.10 	108.10 	115.80 	117.80 	121.50 	130.00 	134.20 	146.40 	155.90 	167.10 	177.30 	182.50 	186.10 	186.50 	187.10 	184.90 	181.60 	181.40 	185.50 	192.30 	183.90 	181.20 	179.30 	171.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,FR	: 	1018.00 	998.00 	986.00 p	1011.00 	1035.00 	1043.00 	1076.00 	1103.00 	1116.00 	1185.00 	1200.00 	1234.00 	1264.00 	1274.00 	1296.00 	1326.00 	1362.00 	1372.64 	1376.90 	1467.40 	1519.70 	1520.20 	1452.90 	1430.70 	1435.30 	1370.70 	1312.40 	1238.60 	1173.00 	1180.40 	1074.00 	1142.00 	1234.00 	1143.40 	1155.80 	1155.00 	1204.26 	1209.40 	1213.00 	1222.00 	1196.00 	1261.00 	1273.00 	1313.00 	1396.00 	1297.00 	1295.00 	1348.00 	1383.00 	1249.00 
A3120,M12,THS_HD,HR	: 	122.00 	125.00 	120.00 	118.00 	116.00 	124.00 	122.00 	126.50 	159.60 	163.20 	157.30 	177.11 	192.65 	193.45 	222.46 	195.99 	184.84 	181.70 	179.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,HU	: 	258.00 	250.00 	255.00 	285.00 	285.00 	273.00 	279.00 	290.00 	301.00 	309.00 	314.00 	352.00 	396.00 	383.00 	391.00 	430.00 	500.00 	462.00 	459.00 	480.00 	447.00 	464.00 	489.00 	481.00 	414.00 	441.00 	511.00 	533.00 	624.00 	701.00 	746.00 	757.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,IE	: 	141.78 	148.95 	145.41 	138.86 	145.53 	144.33 	144.19 	146.43 	149.48 	158.20 	150.82 	158.67 	166.90 	174.70 	178.97 	175.55 	183.21 	187.20 	184.73 	186.24 	187.81 	192.40 	182.35 	175.58 	161.66 	168.60 	171.50 	160.00 	148.80 	132.60 	114.60 	107.80 	108.60 	112.60 	114.60 	117.90 	120.00 	117.00 	110.90 	117.10 	125.10 	113.70 	114.20 	110.00 	94.90 	126.40 	: 	: 	: 	: 
A3120,M12,THS_HD,IS	: 	3.40 	3.60 	3.70 	3.90 e	3.80 e	3.60 	3.60 	4.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,IT	: 	556.81 	561.64 	558.07 	582.45 	585.72 	590.28 	621.45 	708.77 	717.37 	745.53 	756.36 	754.00 	771.75 	722.00 	724.76 	736.00 	751.00 	697.49 	715.03 	692.00 	708.00 	692.00 	685.00 	690.00 	677.00 	702.90 	691.40 	711.50 	725.90 	759.60 	765.80 	772.40 	765.80 	762.60 	755.80 	756.10 	862.20 	864.50 	863.90 	859.20 	833.70 	893.00 	896.00 	865.00 	841.00 	834.00 	801.00 	738.00 	783.00 	822.00 
A3120,M12,THS_HD,LT	: 	45.10 	49.10 	48.80 	53.10 	56.40 	59.00 	63.50 	68.30 	82.10 	83.40 	78.10 	81.60 	97.50 	98.80 	95.70 	94.20 	95.50 	95.90 	77.30 	84.80 	102.00 	125.90 	288.90 	283.70 	278.70 	275.00 	282.40 	425.70 	434.80 	390.50 	408.10 	374.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,LU	: 	5.39 	6.57 	6.65 	5.21 	5.67 	5.82 	5.57 	6.01 	7.55 	8.15 	7.28 	7.51 	7.42 	7.74 	7.74 	7.69 	7.47 	7.81 	7.93 	8.83 	9.56 	9.37 	9.24 	9.55 	9.17 	9.89 	9.45 	9.29 	9.94 	9.94 	10.29 	11.27 	10.99 	11.20 	12.10 	11.77 	12.11 	12.05 	13.42 	13.14 	14.84 	14.60 	15.00 	14.00 	14.00 	15.00 	13.00 	13.00 	15.00 	14.00 
A3120,M12,THS_HD,LV	: 	32.64 	35.49 	37.76 	37.57 	39.47 	44.26 	42.96 	46.58 	52.50 	50.18 	47.61 	52.90 	51.93 	51.50 	48.80 	48.80 	47.80 	47.50 	38.70 	37.10 	43.60 	46.10 	39.60 	70.30 	71.00 	87.50 	129.60 	183.50 	191.10 	211.70 	215.30 	223.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,ME	: 	1.50 p	2.00 p	2.00 p	2.00 	2.00 	2.00 	2.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,MK	: 	23.00 	26.00 	28.00 	20.00 	21.00 	25.00 	24.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,MT	: 	3.64 	3.46 	3.66 	4.04 	4.35 	4.97 	4.97 	4.72 	6.37 	6.85 	6.98 	7.22 	7.84 	7.91 	7.98 	7.75 	7.39 	7.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,NL	: 	970.00 	1066.00 	1022.00 	1053.00 	1106.00 	1095.00 	1081.00 	1106.00 	1098.00 	1100.00 	1025.00 	1060.00 	1050.00 	1100.00 	1125.00 	1052.00 	1140.00 	1161.00 	1272.00 	1320.00 	1368.00 	1422.00 	1483.00 	1447.00 	1457.00 	1475.00 	1455.00 	1505.00 	1455.00 	1449.00 	1470.00 	1546.00 	1625.00 	1469.00 	1324.00 	1274.00 	1229.00 	1173.00 	1236.00 	1198.00 	1178.00 	1020.00 	945.00 	886.00 	878.00 	864.00 	798.00 	768.00 	856.00 	693.00 
A3120,M12,THS_HD,PL	: 	744.60 	908.10 	859.00 	814.40 	956.29 	955.14 	1012.11 	1124.95 	1328.24 	1360.81 	1278.83 	1587.37 	1786.40 	1808.08 	1648.46 	1704.69 	1820.66 	1672.52 	1544.50 	1703.40 	1879.50 	1757.30 	1636.90 	1856.30 	1769.50 	1598.30 	1886.90 	1951.60 	1963.60 	1791.00 	1915.70 	1942.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,PT	: 	236.06 	235.64 	233.25 	240.14 	234.34 	222.62 	226.52 	231.16 	240.82 	244.10 	249.89 	253.41 	255.92 	260.42 	261.38 	255.44 	265.29 	288.92 	304.84 	326.27 	325.00 	334.00 	330.00 	333.00 	330.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,RO	: 	308.80 	349.90 	361.20 	374.60 	378.30 	383.80 	398.70 	380.60 	355.60 	359.30 	376.40 	442.50 	520.45 	494.10 	425.60 	335.00 	579.00 	517.00 	323.00 	405.00 	515.00 	506.00 	584.00 	590.00 	576.00 	678.00 	792.00 	771.00 	951.00 	1023.00 	1099.00 	1091.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,RS	: 	422.00 	427.00 	433.00 	445.00 	464.00 	442.00 	458.00 e	485.00 	519.00 	521.00 	502.00 	550.00 	622.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,SE	: 	123.10 	131.50 	139.80 	141.10 	144.20 	149.00 	140.90 	151.80 	154.60 	159.00 	168.00 	174.80 	177.31 	191.90 	195.10 	204.00 	208.00 	214.43 	205.50 	206.30 	238.10 	262.00 	269.00 	274.00 	252.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,SI	: 	18.65 	20.47 	19.23 	20.30 	20.82 	22.92 	23.44 	28.71 	33.61 	38.04 	41.86 	47.00 	52.24 	52.90 	47.33 	55.80 	57.57 	55.65 	56.99 	51.18 	52.21 	52.83 	47.90 	56.23 	55.85 	55.13 	55.51 	51.89 	57.87 	58.00 	57.00 	59.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,SK	: 	52.80 	57.14 	50.71 	53.36 e	65.82 	58.17 	57.30 	52.46 	55.13 	57.71 	63.48 	81.11 	105.43 	112.59 	113.72 	143.92 	171.78 	162.93 	181.81 	189.87 	203.00 	215.00 	231.00 	244.00 	238.00 	237.00 	255.00 	270.00 	283.00 	297.00 	302.00 	303.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M12,THS_HD,UK	: 	490.00 	490.00 	490.00 	488.00 	473.00 	482.00 	494.00 	484.00 	491.00 	481.00 	487.00 	498.00 	524.00 	504.52 	541.43 	572.55 	585.54 	609.35 	652.95 	750.35 	796.96 	912.49 	887.91 	850.26 	880.50 	905.95 	901.77 	882.44 	868.02 	851.45 	842.24 	914.94 	921.62 	926.25 	913.06 	879.47 	984.15 	942.16 	907.00 	907.52 	954.85 	912.00 	979.00 	955.00 	898.00 	1130.00 	: 	: 	: 	: 
A3120,M12,THS_HD,XK	: 	10.19 	10.09 	11.47 	12.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	235.0 	251.7 	246.2 	242.9 	249.1 	236.0 	243.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	497.0 	520.5 	543.2 	555.6 	564.8 	538.0 	546.4 	536.2 	541.1 	535.4 	514.1 	509.5 	527.3 	496.0 	501.0 	469.0 	440.4 	423.1 	410.0 	427.5 	402.0 	417.0 	414.1 	410.3 	413.0 	406.0 	393.0 	384.0 	425.0 	387.0 	0.0 	0.0 	0.0 	0.0 
A3120K,M04,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	236.0 	: 	187.0 	265.0 	295.0 	376.0 	373.0 	367.0 	335.0 	325.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	158.1 	206.2 	209.0 	214.0 	220.0 	252.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1824.0 	1733.3 	1700.1 	1760.8 	1845.5 	1968.9 	1950.4 	1965.7 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	798.0 p	890.0 	829.0 	874.0 	877.0 	867.0 	876.0 	859.0 	783.0 	802.0 	795.0 	768.0 	742.0 	751.0 	724.0 	733.0 	730.0 	668.0 	671.0 	659.0 	645.0 	650.0 	669.0 	639.0 	602.0 	629.0 	637.0 	642.0 	673.0 	660.0 	620.0 	569.0 	568.0 	533.0 	567.0 	0.0 	: 	: 	: 	: 
A3120K,M04,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92.4 	90.4 	92.0 	80.0 	76.1 	95.5 	106.8 	96.0 	95.6 	94.0 	94.0 	91.0 	108.0 	108.2 	134.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1674.3 	1917.0 	1750.8 	1716.9 	1713.9 	1673.9 	1699.5 	1600.0 	1570.4 	1620.0 	1580.0 	1432.0 	1350.0 	1415.0 	1384.0 	1434.5 	1284.8 	1210.3 	1213.2 	1140.3 	1266.5 	1242.0 	838.4 	1010.7 	1082.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	131.0 	134.6 	131.6 	131.4 	113.3 	113.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1082.6 	1049.7 	1029.5 	982.7 	940.3 	883.5 	844.3 	780.0 	737.0 	724.0 	702.0 	767.0 	712.0 	698.0 	702.0 	734.0 	740.0 	729.0 	719.0 	696.0 	729.0 	745.0 	819.0 	851.0 	803.0 	767.0 	770.0 	729.0 	719.0 	690.0 
A3120K,M04,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	211.0 	245.0 	240.0 	243.0 	249.0 	289.0 	300.0 	278.0 	302.0 	236.0 	205.0 	266.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	132.1 	129.8 	121.5 	126.4 	126.3 	119.8 	107.3 	98.3 	84.4 	78.1 	76.7 	76.5 	78.0 	77.7 	81.7 	79.9 	77.5 	76.3 	82.0 	79.2 	65.7 	69.7 	57.3 	58.4 	0.0 	: 	: 	: 	: 
A3120K,M04,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	531.0 	520.0 	529.0 	528.0 	531.0 	545.2 	547.7 	565.3 	576.8 	565.2 	575.5 	572.5 	569.2 	592.0 	597.1 	596.7 	589.8 	594.3 	581.5 	579.6 	586.0 	628.0 	593.0 	537.0 	517.0 	481.0 	450.0 	405.0 	455.0 	439.0 
A3120K,M04,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2 	6.3 	6.4 	6.5 	6.1 	6.7 	7.5 	7.9 	7.4 	7.7 	7.5 	7.6 	7.9 	7.9 	8.3 	9.0 	8.8 	10.0 	10.0 	10.0 	9.0 	10.0 	9.0 	9.0 	9.0 	10.0 	9.0 
A3120K,M04,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.9 	7.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	744.0 	740.0 	710.0 	722.7 	731.0 	723.0 	762.0 	814.0 	859.0 	894.0 	988.0 	999.0 	905.0 	940.6 	987.0 	987.0 	968.0 	940.0 	918.0 	934.0 	970.0 	986.0 	905.0 	832.0 	759.0 	753.0 	715.0 	745.0 	731.0 	692.0 	666.0 	590.0 	532.0 	518.0 	512.0 	473.0 	447.0 	433.0 	432.0 	340.0 
A3120K,M04,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	918.3 p	1136.9 	1217.2 	1166.7 	1053.7 	1190.6 	1231.3 	1084.9 	1061.5 	1106.8 	1182.3 	1033.2 	1006.1 	1090.1 	1003.6 	913.1 	1174.2 	1178.5 	942.2 	952.4 	1100.8 	1023.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	209.1 	209.1 	225.0 	228.0 	216.0 	216.0 	210.0 	199.0 	202.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	217.1 p	238.9 	332.1 	237.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	202.0 	205.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43.1 	29.0 	29.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	132.0 	147.0 	156.0 	157.0 	161.0 	156.0 	161.0 	162.0 	163.0 	165.0 	163.0 	158.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M04,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	521.8 	626.6 	612.1 	578.7 	599.2 	617.1 	630.2 	611.0 	609.7 	619.5 	589.7 	637.7 	663.6 	664.9 	643.6 	594.5 	676.3 	653.2 	628.2 	595.8 	615.0 	596.0 	589.0 	596.0 	555.0 	618.0 	0.0 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,AT	154.87 	158.51 	164.34 	161.95 	167.28 	172.00 	179.79 	187.50 	193.11 	200.87 	204.69 	210.84 	213.75 	215.12 	226.59 	221.99 	229.42 	227.56 	227.58 	224.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,BE	324.55 	335.98 	343.52 	353.85 	350.41 	376.54 	392.05 	401.67 	415.98 	419.76 	427.67 	430.03 	447.72 	458.20 	462.36 	463.45 	495.66 	518.59 	532.00 	546.61 	566.71 	583.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	55.72 	: 	64.10 	66.90 	58.70 	65.30 	: 	207.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,DE	1299.50 	1361.90 	1396.34 	1407.20 	1477.43 e	1509.31 	1479.33 	1582.79 	1626.51 	1625.58 	1657.17 	1698.02 	1799.03 	1766.03 	1795.67 	1749.15 	1800.77 	1808.97 	1819.13 	1768.83 	1836.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,DK	768.00 	793.00 	771.00 	760.00 	784.00 	795.00 	783.00 	783.00 	797.00 	826.00 	845.00 	810.00 	875.00 	880.00 	: 	: 	: 	: 	: 	852.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,ES	1724.63 p	1668.83 	1728.48 	1577.09 	1657.14 	1629.21 	1542.40 	1634.46 	1683.32 	1714.64 	1676.25 	: 	1801.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	136.40 	136.90 	134.60 	128.90 	128.70 	131.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,FR	680.00 	696.00 	713.00 	710.00 p	756.00 	764.00 	774.00 	792.00 	820.00 	825.00 	851.00 	861.00 	888.00 	902.00 	920.00 	921.00 	916.00 	924.00 	904.19 	1055.00 	1056.00 	1082.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120K,M05_M06,THS_HD,HU	161.00 	174.00 	171.00